rep,learning_rate,epochs,hidden_units,optimizer,loss_function,train_accuracy,train_precision,train_recall,train_f1_score,train_roc_auc_score,train_auc,train_confusion_matrix,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc_score,test_auc,test_confusion_matrix
0,0.01,5000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.8214936247723132,1.0,0.8795698924731182,0.806706114398422,1.0,-1,"[[493 140]
 [ 56 409]]",0.6566666666666666,1.0,0.13793103448275862,0.23703703703703702,1.0,-1,"[[181   3]
 [100  16]]"
0,0.01,10000,"[200, 200, 200]",Adam,binary_crossentropy,0.9990892531876139,1.0,0.9981818181818182,0.9990900818926297,1.0,-1,"[[548   0]
 [  1 549]]",0.65,1.0,0.1532258064516129,0.26573426573426573,1.0,-1,"[[176   0]
 [105  19]]"
0,0.01,10000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.785063752276867,1.0,0.8336886993603412,0.7681728880157171,1.0,-1,"[[471 158]
 [ 78 391]]",0.5666666666666667,1.0,0.06976744186046512,0.12162162162162163,1.0,-1,"[[161  10]
 [120   9]]"
0,0.01,10000,"[200, 200, 200]",SGD,binary_crossentropy,0.73224043715847,1.0,0.6560587515299877,0.7847730600292825,1.0,-1,"[[268  13]
 [281 536]]",0.37,1.0,0.09134615384615384,0.16740088105726872,1.0,-1,"[[ 92   0]
 [189  19]]"
0,0.01,10000,"[500, 500, 500]",Adam,binary_crossentropy,1.0,1.0,1.0,1.0,1.0,0.49999964237213135,"[[549   0]
 [  0 549]]",0.6766666666666666,1.0,0.16379310344827586,0.2814814814814815,1.0,-1,"[[184   0]
 [ 97  19]]"
0,0.01,10000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.8752276867030966,1.0,0.832258064516129,0.8828058169375536,1.0,-1,"[[445  33]
 [104 516]]",0.47333333333333333,1.0,0.10734463276836158,0.19387755102040816,1.0,-1,"[[123   0]
 [158  19]]"
0,0.01,10000,"[500, 500, 500]",SGD,binary_crossentropy,0.5956284153005464,1.0,0.6322418136020151,0.5306553911205074,1.0,-1,"[[403 298]
 [146 251]]",0.66,1.0,0.0970873786407767,0.1639344262295082,1.0,-1,"[[188   9]
 [ 93  10]]"
0,0.01,10000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9981785063752276,1.0,1.0,0.9981751824817517,1.0,-1,"[[549   2]
 [  0 547]]",0.7266666666666667,1.0,0.18811881188118812,0.3166666666666667,1.0,-1,"[[199   0]
 [ 82  19]]"
0,0.01,10000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.907103825136612,1.0,0.8553259141494436,0.9134125636672326,1.0,-1,"[[458  11]
 [ 91 538]]",0.4866666666666667,1.0,0.10982658959537572,0.19791666666666669,1.0,-1,"[[127   0]
 [154  19]]"
0,0.01,10000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.7404371584699454,1.0,0.6679389312977099,0.7865168539325841,1.0,-1,"[[288  24]
 [261 525]]",0.3933333333333333,1.0,0.09045226130653267,0.1651376146788991,1.0,-1,"[[100   1]
 [181  18]]"
0,0.01,50000,"[200, 200, 200]",Adam,binary_crossentropy,0.9617486338797814,1.0,1.0,0.9602272727272728,0.9999999999999999,-1,"[[549  42]
 [  0 507]]",0.7366666666666667,1.0,0.17391304347826086,0.28828828828828834,1.0,-1,"[[205   3]
 [ 76  16]]"
0,0.01,50000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.7704918032786885,1.0,0.8398169336384439,0.7444219066937119,1.0,-1,"[[479 182]
 [ 70 367]]",0.5933333333333334,1.0,0.10687022900763359,0.18666666666666668,1.0,-1,"[[164   5]
 [117  14]]"
0,0.01,50000,"[200, 200, 200]",SGD,binary_crossentropy,0.5346083788706739,1.0,0.88,0.1469115191986644,1.0,-1,"[[543 505]
 [  6  44]]",0.91,1.0,0.0,0.0,1.0,-1,"[[273  19]
 [  8   0]]"
0,0.01,50000,"[500, 500, 500]",Adam,binary_crossentropy,0.9963570127504554,1.0,0.9927667269439421,0.9963702359346642,1.0,-1,"[[545   0]
 [  4 549]]",0.65,1.0,0.1532258064516129,0.26573426573426573,1.0,-1,"[[176   0]
 [105  19]]"
0,0.01,50000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.8442622950819673,1.0,0.9395348837209302,0.8253319713993872,1.0,-1,"[[523 145]
 [ 26 404]]",0.6666666666666666,1.0,0.10679611650485436,0.18032786885245902,1.0,-1,"[[189   8]
 [ 92  11]]"
0,0.01,50000,"[500, 500, 500]",SGD,binary_crossentropy,0.5300546448087432,1.0,0.5156102175969726,0.6787048567870486,1.0,-1,"[[ 37   4]
 [512 545]]",0.11,1.0,0.06643356643356643,0.12459016393442622,1.0,-1,"[[ 14   0]
 [267  19]]"
0,0.01,50000,"[1000, 1000, 1000]",Adam,binary_crossentropy,1.0,1.0,1.0,1.0,1.0,0.5,"[[549   0]
 [  0 549]]",0.6433333333333333,1.0,0.15079365079365079,0.2620689655172414,0.9999999999999999,-1,"[[174   0]
 [107  19]]"
0,0.01,50000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.9143897996357013,1.0,0.8663446054750402,0.9196581196581196,1.0,-1,"[[466  11]
 [ 83 538]]",0.49666666666666665,1.0,0.10714285714285714,0.19251336898395724,1.0,-1,"[[131   1]
 [150  18]]"
0,0.01,50000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.8597449908925319,1.0,0.9247311827956989,0.8481262327416174,1.0,-1,"[[514 119]
 [ 35 430]]",0.68,1.0,0.1262135922330097,0.21311475409836064,1.0,-1,"[[191   6]
 [ 90  13]]"
0,0.01,100000,"[200, 200, 200]",Adam,binary_crossentropy,0.9899817850637522,1.0,0.9981481481481481,0.9898989898989898,1.0,-1,"[[548  10]
 [  1 539]]",0.72,1.0,0.1782178217821782,0.3,1.0,-1,"[[198   1]
 [ 83  18]]"
0,0.01,100000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.6712204007285975,1.0,0.6105882352941177,0.7419585418155825,1.0,-1,"[[218  30]
 [331 519]]",0.23333333333333334,1.0,0.06938775510204082,0.12878787878787878,1.0,-1,"[[ 53   2]
 [228  17]]"
0,0.01,100000,"[200, 200, 200]",SGD,binary_crossentropy,0.7522768670309654,1.0,0.790356394129979,0.7348927875243665,1.0,-1,"[[449 172]
 [100 377]]",0.5666666666666667,1.0,0.10638297872340426,0.1875,1.0,-1,"[[155   4]
 [126  15]]"
0,0.01,100000,"[500, 500, 500]",Adam,binary_crossentropy,1.0,1.0,1.0,1.0,1.0,0.5,"[[549   0]
 [  0 549]]",0.66,1.0,0.15702479338842976,0.27142857142857146,1.0,-1,"[[179   0]
 [102  19]]"
0,0.01,100000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.8879781420765027,1.0,0.8370253164556962,0.8958509737510585,1.0,-1,"[[446  20]
 [103 529]]",0.5166666666666667,1.0,0.11585365853658537,0.2076502732240437,1.0,-1,"[[136   0]
 [145  19]]"
0,0.01,100000,"[500, 500, 500]",SGD,binary_crossentropy,0.6001821493624773,1.0,0.5575313807531381,0.7083056478405316,1.0,-1,"[[126  16]
 [423 533]]",0.20666666666666667,1.0,0.07058823529411765,0.13138686131386862,1.0,-1,"[[ 44   1]
 [237  18]]"
0,0.01,100000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9981785063752276,1.0,0.9963702359346642,0.9981818181818182,1.0,-1,"[[547   0]
 [  2 549]]",0.6266666666666667,1.0,0.1450381679389313,0.25333333333333335,1.0,-1,"[[169   0]
 [112  19]]"
0,0.01,100000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.9262295081967213,1.0,0.9020618556701031,0.9283819628647215,1.0,-1,"[[492  24]
 [ 57 525]]",0.5666666666666667,1.0,0.12244897959183673,0.21686746987951805,1.0,-1,"[[152   1]
 [129  18]]"
0,0.01,100000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.7987249544626593,1.0,0.731638418079096,0.8241845664280031,1.0,-1,"[[359  31]
 [190 518]]",0.37666666666666665,1.0,0.09223300970873786,0.1688888888888889,1.0,-1,"[[ 94   0]
 [187  19]]"
