rep,learning_rate,epochs,hidden_units,optimizer,loss_function,train_accuracy,train_precision,train_recall,train_f1_score,train_roc_auc_score,train_auc,train_confusion_matrix,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc_score,test_auc,test_confusion_matrix
0,0.01,50000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.788135593220339,1.0,0.8695652173913043,0.7619047619047619,1.0,-1,"[[1007  361]
 [ 114  760]]",0.84,1.0,0.22448979591836735,0.3142857142857143,1.0,-1,"[[241  10]
 [ 38  11]]"
0,0.01,50000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.6382694023193577,1.0,0.5861111111111111,0.7223553577541937,1.0,-1,"[[ 376   66]
 [ 745 1055]]",0.3466666666666667,1.0,0.06896551724137931,0.125,1.0,-1,"[[ 90   7]
 [189  14]]"
0,0.01,100000,"[200, 200, 200]",Adam,binary_crossentropy,0.9549509366636931,1.0,0.9173486088379705,0.9568928723858301,1.0,-1,"[[1020    0]
 [ 101 1121]]",0.89,1.0,0.3695652173913043,0.5074626865671641,1.0,-1,"[[250   4]
 [ 29  17]]"
0,0.01,100000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.5472792149866191,1.0,0.5254074784276127,0.6835048331774244,0.9999999999999999,-1,"[[ 131   25]
 [ 990 1096]]",0.18666666666666668,1.0,0.07924528301886792,0.14685314685314685,1.0,-1,"[[ 35   0]
 [244  21]]"
0,0.01,100000,"[200, 200, 200]",SGD,binary_crossentropy,0.5718108831400536,1.0,0.5386833253243632,0.7001873828856964,1.0,-1,"[[ 161    0]
 [ 960 1121]]",0.19,1.0,0.07954545454545454,0.14736842105263157,1.0,-1,"[[ 36   0]
 [243  21]]"
0,0.01,100000,"[500, 500, 500]",Adam,binary_crossentropy,0.936663693131133,1.0,0.8957154405820533,0.9397794741306191,1.0,-1,"[[ 992   13]
 [ 129 1108]]",0.8566666666666667,1.0,0.30357142857142855,0.44155844155844154,1.0,-1,"[[240   4]
 [ 39  17]]"
0,0.01,100000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.6257805530776093,1.0,0.5719387755102041,0.7276858162934112,1.0,-1,"[[ 282    0]
 [ 839 1121]]",0.33,1.0,0.0945945945945946,0.17283950617283952,1.0,-1,"[[ 78   0]
 [201  21]]"
0,0.01,100000,"[500, 500, 500]",SGD,binary_crossentropy,0.66057091882248,1.0,0.6446945337620579,0.6782241014799154,1.0,-1,"[[679 319]
 [442 802]]",0.6066666666666667,1.0,0.112,0.1917808219178082,1.0,-1,"[[168   7]
 [111  14]]"
0,0.01,100000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9545049063336307,1.0,0.9449781659388646,0.9549867608120035,1.0,-1,"[[1058   39]
 [  63 1082]]",0.9366666666666666,1.0,0.5294117647058824,0.6545454545454545,1.0,-1,"[[263   3]
 [ 16  18]]"
0,0.01,100000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.6106155218554862,1.0,0.9366197183098591,0.37864768683274025,1.0,-1,"[[1103  855]
 [  18  266]]",0.93,1.0,0.5,0.22222222222222224,1.0,-1,"[[276  18]
 [  3   3]]"
0,0.01,100000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.7074041034790366,1.0,0.7246376811594203,0.6957328385899815,1.0,-1,"[[836 371]
 [285 750]]",0.6833333333333333,1.0,0.13725490196078433,0.22764227642276424,1.0,-1,"[[191   7]
 [ 88  14]]"
