rep,learning_rate,epochs,hidden_units,optimizer,loss_function,train_accuracy,train_precision,train_recall,train_f1_score,train_roc_auc_score,train_auc,train_confusion_matrix,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc_score,test_auc,test_confusion_matrix
0,0.01,50000,"[500, 500, 500]",Adam,binary_crossentropy,0.9666666666666667,1.0,0.9743589743589743,0.6551724137931034,1.0,-1,"[[1122   39]
 [   1   38]]",0.94,1.0,1.0,0.3571428571428571,1.0,-1,"[[277  18]
 [  0   5]]"
0,0.01,50000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,50000,"[500, 500, 500]",SGD,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,50000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9683333333333334,1.0,0.8979591836734694,0.6984126984126985,1.0,-1,"[[1118   33]
 [   5   44]]",0.9366666666666666,1.0,0.75,0.3870967741935483,1.0,-1,"[[275  17]
 [  2   6]]"
0,0.01,50000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,50000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[200, 200, 200]",Adam,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[200, 200, 200]",SGD,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[500, 500, 500]",Adam,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[500, 500, 500]",SGD,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
0,0.01,100000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.9358333333333333,1.0,1.0,0.0,-1,0.0,"[[1123   77]
 [   0    0]]",0.9233333333333333,1.0,1.0,0.0,-1,0.0,"[[277  23]
 [  0   0]]"
